Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP
이태양,0.75,40,14,26,3,0,0,5,10,0,4,103.2,66,66,68.25,456,123,23,1,25,32,1,1,62,3,0,2,5.73,5.73,5.93,5.7,6.1,1.5
조영우,0.52,30,8,22,3,0,0,4,8,1,0,66.2,42,46,42.55,291,74,10,2,10,26,0,0,48,4,0,3,5.67,6.21,5.74,5.64,4.96,1.5
하재훈,0.49,18,0,18,8,0,0,1,0,0,2,18,8,8,6.45,88,16,0,1,1,16,3,2,8,0,0,2,4,4,3.23,3.09,6.59,1.78
르위키,0.45,4,4,0,0,0,0,1,0,0,0,14.1,6,6,5.65,56,15,3,0,2,2,0,0,9,0,0,0,3.77,3.77,3.55,3.6,4.29,1.19
김건우,0.28,6,4,2,1,0,0,0,1,0,0,11,6,7,4.95,54,8,1,0,1,12,0,0,7,1,0,1,4.91,5.73,4.05,4.13,6.64,1.82
서동민,0.24,20,0,20,6,0,0,0,0,0,0,26.1,15,15,15.7,118,27,4,1,5,17,1,0,24,1,0,1,5.13,5.13,5.37,5.46,5.87,1.67
신재영,0.15,20,1,19,12,0,0,0,0,0,0,28.1,18,18,18.7,124,35,5,1,3,2,4,0,27,1,0,1,5.72,5.72,5.94,5.66,3.3,1.31
신재웅,0.11,8,0,8,4,0,0,0,0,0,0,8.1,4,4,4.85,37,6,1,0,0,5,0,0,9,1,1,0,4.32,4.32,5.24,4.94,2.93,1.32
정수민,0.1,10,7,3,2,0,0,1,2,0,0,30.1,23,24,23.3,151,34,5,1,6,27,1,1,22,2,0,1,6.82,7.12,6.91,6.61,7.07,2.01
정동윤,0.08,1,0,1,1,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.32,1
김주온,0.08,2,0,2,2,0,0,0,0,0,0,2,0,0,0,10,1,1,0,0,2,1,0,3,0,0,0,0,0,0,0,4.67,1.5
조요한,-0.01,6,0,6,1,0,0,0,0,0,1,7,6,6,6,38,10,3,0,0,9,0,0,4,0,0,0,7.71,7.71,7.71,7.27,6.32,2.71
김강민,-0.02,1,0,1,1,0,0,0,0,0,0,0.2,1,1,1,4,1,0,0,1,1,0,0,1,0,0,0,13.5,13.5,13.5,12.73,22.52,3
정영일,-0.03,1,0,1,0,0,0,0,0,0,0,2,2,2,2,9,4,1,0,1,0,0,0,0,0,0,0,9,9,9,10.32,9.72,2
오원석,-0.07,33,21,12,2,0,0,7,6,0,2,110,72,84,84.35,530,125,20,3,11,73,10,1,95,8,1,2,5.89,6.87,6.9,6.91,5.14,1.8
조병현,-0.1,3,3,0,0,0,0,0,0,0,0,6.2,6,7,7,33,7,3,0,1,5,1,0,8,0,0,1,8.1,9.45,9.45,9.21,5.34,1.8
강지광,-0.14,1,0,1,1,0,0,0,0,0,0,1,4,4,4,10,3,0,0,0,4,0,0,1,0,0,0,36,36,36,32.96,13.67,7
이채호,-0.16,3,0,3,1,0,0,0,0,0,0,5,4,7,7.7,27,8,0,0,2,3,0,0,3,1,0,1,7.2,12.6,13.86,12.92,8.89,2.2
김세현,-0.17,5,0,5,1,0,0,0,0,0,0,4.1,5,5,5.85,28,9,2,0,0,7,0,1,5,0,1,0,10.38,10.38,12.15,11.46,5.17,3.69
양선률,-0.18,1,1,0,0,0,0,0,1,0,0,1,3,3,3,10,3,0,0,0,3,1,0,1,0,0,1,27,27,27,30.96,13.67,6
이건욱,-0.36,5,4,1,1,0,0,0,1,0,0,12.2,16,16,15.5,72,16,4,0,4,19,1,0,5,0,0,0,11.37,11.37,11.01,10.9,11.43,2.76
김정빈,-0.39,6,6,0,0,0,0,0,1,0,0,17.1,19,20,19.65,92,20,1,0,5,20,4,0,21,0,0,1,9.87,10.38,10.2,10.33,8.46,2.31
