Name,FIP,G,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,ERA,RA9,rRA9,rRA9pf,FIP,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA
이재학,5.06,15,5.75,4.41,1.3,0.8,14.7,11.3,3.4,0.244,67.1,4.54,4.81,4.58,4.6,5.06,4.09,4.99,-0.52,109.25,98.81,121.7,0.223,0.323,0.332,0.655,1142,76.1,17,3.9
최성영,5.22,18,5.13,4.32,1.19,0.81,12.5,10.6,2,0.33,72.6,4.86,5,4.77,4.76,5.22,4.22,5.16,-0.36,116.83,102.28,125.38,0.304,0.385,0.451,0.836,1133,62.9,17,3.74
한재승,5.33,11,9.31,4.66,2,1.86,22.7,11.4,11.4,0.259,81.8,4.66,4.66,6.1,6.14,5.33,2.93,4.04,-0.67,111.91,131.94,128.1,0.231,0.318,0.41,0.728,183,16.6,18.9,4.16
이준호,5.34,17,5.4,4.26,1.27,0.85,13.2,10.4,2.8,0.282,61.7,4.83,6.25,5.91,6.07,5.34,4.3,5.07,-0.51,116.15,130.38,128.29,0.26,0.354,0.382,0.736,614,36.1,19.4,4.26
송명기,5.38,35,5.61,4.05,1.38,1.04,13.7,9.9,3.8,0.282,68,4.83,5.52,5.31,5.33,5.38,4.11,4.94,-0.55,116.13,114.45,129.42,0.26,0.35,0.395,0.745,1871,53.5,17.9,3.95
심창민,5.68,5,13.5,13.5,1,0,27.8,27.8,0,0.286,75,2.7,5.4,3.51,3.36,5.68,5.76,5.4,-2.98,64.91,72.16,136.53,0.167,0.444,0.167,0.611,79,15.8,23.7,4.39
전사민,6.58,9,3.18,7.41,0.43,0.53,7.4,17.3,-9.9,0.302,71.9,4.76,5.29,5.37,5.39,6.58,5.94,6.59,-1.82,114.54,115.83,158.29,0.288,0.434,0.356,0.79,283,31.4,16.6,3.49
김태현,6.6,16,6.2,5.75,1.08,1.77,15.6,14.4,1.1,0.224,72,4.43,5.75,5.75,5.98,6.6,4.33,5.27,-2.18,106.4,128.33,158.74,0.224,0.344,0.421,0.765,337,21.1,16.6,3.74
채지선,6.62,2,6.75,13.5,0.5,0,12.5,25,-12.5,0.4,62.5,10.13,10.13,10.13,10.07,6.62,6.72,6.9,3.5,243.4,216.16,159.24,0.364,0.5,0.636,1.136,55,27.5,20.6,3.44
임지민,7.52,2,20.25,27,0.75,0,30,40,-10,0.667,66.7,13.5,13.5,13.5,12.54,7.52,7.52,6.6,5.98,324.53,269.33,180.88,0.333,0.6,0.333,0.933,48,24,36,4.8
하준수,7.55,1,9,18,0.5,0,20,40,-20,0,100,0,0,0,0,7.55,7.64,7.8,-7.55,0,0,181.48,0,0.4,0,0.4,33,33,33,6.6
정구범,8.42,4,4.26,8.53,0.5,2.13,9.4,18.8,-9.4,0.302,70.8,7.82,7.82,7.82,7.77,8.42,5.7,6.53,-0.6,187.89,166.86,202.42,0.308,0.438,0.538,0.976,286,71.5,22.6,4.47
이우석,8.5,1,0,13.5,0,0,0,50,-50,0,100,0,0,0,0,8.5,8.5,11.4,-8.5,0,0,204.32,0,0.5,0,0.5,5,5,7.5,2.5
