Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
배재준,1,17,5,12,7,0,0,0,1,0,0,31.1,8,11,9.45,129,22,4,2,0,15,4,0,23,2,0,0,2.3,3.16,2.71,2.92,3.83,1.18,6.61,4.31,1.53,0,17.8,11.6,6.2,0.253,73.2,3.92,4.66,-1.53,59.37,67.34,98.93,0.202,0.318,0.275,0.593,551,32.4,17.6,4.27,0,0,0,0,5,0,0,27,15.8,3,2,60,0,0,5,3,60,3.07,59.4,52.2,0.36,0.63,2,0,4,0,0,0,0,0,,0,0,0,0,4,1,8,0,0,5,3,60,1.33,21.17,0.31,0.37,0.253,87,37.9,5.7,54,59.8,2.3,0.6,0,4.5,892,1008,865,1310,686,905
최성훈,0.79,45,0,45,5,0,0,0,0,0,6,33.1,8,10,12.05,139,23,4,2,1,13,3,2,22,3,0,2,2.16,2.7,3.25,3.44,3.79,1.08,5.94,3.51,1.69,0.27,15.8,9.4,6.5,0.229,76.3,3.5,4.62,-1.63,55.81,79.47,98.01,0.195,0.289,0.288,0.577,487,10.8,14.6,3.5,0,,0,,0,0,0,9,,0,0,,0,0,21,5,23.8,,,,,,7,0,4,0,6,0,0,0,100,0,1,0,0,3,0,24,8,33.3,21,5,23.8,0.74,10.82,0.6,0.79,0.229,96,58.4,0,37.6,37.6,4,1.6,2.6,4.3,892,1008,865,1310,686,905
이정용,0.77,65,0,65,7,0,0,4,4,1,22,59.1,22,26,29.45,250,53,12,1,3,18,2,3,40,3,0,3,3.34,3.94,4.47,4.59,3.75,1.2,6.07,2.73,2.22,0.46,16,7.2,8.8,0.273,68.1,3.25,4.34,-0.41,86.22,105.86,96.77,0.239,0.297,0.342,0.639,979,15.1,16.5,3.92,0,,0,,0,0,0,22,,0,0,,0,0,16,3,18.8,,,,,,13,1,11,1,22,5,1,6,79.3,0,2,1,1,16,11,32,10,31.3,16,3,18.8,0.91,15.06,1.3,0.77,0.273,183,34.7,9.5,52.6,62.1,3.2,0.6,2.5,3.8,892,1008,865,1310,686,905
이민호,0.69,26,26,0,0,0,0,12,8,0,0,119.1,73,77,72.9,540,146,23,5,14,43,7,0,73,3,0,9,5.51,5.81,5.5,5.79,4.95,1.58,5.51,3.24,1.7,1.06,13.5,8,5.6,0.333,67.6,3.65,4.73,0.56,142.26,133.62,127.89,0.305,0.367,0.462,0.829,2103,80.9,17.6,3.89,5,19.2,0,0,12,0,0,72,5.4,17,8,68,0,0,24,8,33.3,4.59,80.88,43.77,-1.43,0.69,0,0,0,0,0,0,0,0,,0,0,0,0,11,12,0,0,,24,8,33.3,,,,,0.333,397,45.6,4.1,48,52,2.4,0.9,6.5,4.8,892,1008,865,1310,686,905
최동환,0.63,47,0,47,16,0,0,0,1,0,0,50,23,23,24.55,210,45,7,1,5,17,1,0,30,2,0,3,4.14,4.14,4.42,4.66,4.59,1.24,5.4,3.06,1.76,0.9,14.3,8.1,6.2,0.256,71.4,3.51,4.66,-0.45,106.97,107.57,118.6,0.239,0.301,0.367,0.668,792,16.9,15.8,3.77,0,,0,,0,0,0,12,,0,0,,0,0,18,4,22.2,,,,,,8,1,12,0,0,0,0,0,,0,0,0,0,4,3,16,7,43.8,18,4,22.2,1.06,16.85,0.45,0.63,0.256,156,34.6,10.5,53.1,63.6,1.9,0.5,4.9,6.7,892,1008,865,1310,686,905
송은범,0.54,25,0,25,4,0,0,1,1,0,2,26.2,12,13,10.55,116,29,3,0,3,10,0,0,13,3,0,0,4.05,4.39,3.56,3.77,5.07,1.46,4.39,3.38,1.3,1.01,11.2,8.6,2.6,0.296,74.3,3.8,5.09,-1.02,104.65,87.04,130.91,0.282,0.342,0.398,0.74,452,18.1,17,3.9,0,,0,,0,0,0,21,,0,0,,0,0,15,7,46.7,,,,,,3,0,8,0,2,0,0,0,100,0,0,0,0,3,3,12,4,33.3,15,7,46.7,1.07,18.08,0.49,0.54,0.296,88,58.1,2.2,35.5,37.6,4.3,1.5,8.6,6.9,892,1008,865,1310,686,905
김영준,0.51,2,2,0,0,0,0,0,0,0,0,9.2,2,2,2,43,8,2,0,1,4,3,0,7,1,0,1,1.86,1.86,1.86,1.73,5.45,1.24,6.52,3.72,1.75,0.93,16.3,9.3,7,0.259,92.9,4.29,4.56,-3.59,48.11,39.98,140.81,0.229,0.357,0.371,0.728,136,68,14.1,3.16,1,50,0,0,1,0,0,2,1.9,0,2,0,0,0,2,0,0,4.83,68,56,0.34,0.51,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,2,0,0,,,,,0.259,27,48.3,6.9,37.9,44.8,6.9,1.1,7.7,12.5,892,1008,865,1310,686,905
함덕주,0.44,13,0,13,2,0,0,0,0,0,0,12.2,3,3,2.65,58,9,2,0,0,11,1,0,13,1,0,0,2.13,2.13,1.88,2.06,4.16,1.58,9.24,7.82,1.18,0,22.4,19,3.4,0.29,85.7,4.23,4.99,-2.02,55.08,47.54,107.36,0.214,0.375,0.262,0.637,237,18.2,18.7,4.09,0,,0,,0,0,0,4,,0,0,,0,0,11,1,9.1,,,,,,1,0,3,0,0,0,0,0,,0,0,0,0,1,2,1,0,0,11,1,9.1,0.97,18.23,0.49,0.44,0.29,31,48.5,6.1,45.5,51.5,0,0.9,0,22.2,892,1008,865,1310,686,905
채지선,0.19,3,0,3,1,0,0,0,0,0,1,3,0,0,0,10,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3.15,0.33,6,0,,0,20,0,20,0.143,100,3.19,3,-3.15,0,0,81.41,0.111,0.2,0.111,0.311,29,9.7,9.7,2.9,0,,0,,0,0,0,1,,0,0,,0,0,0,0,,,,,,,0,0,0,0,1,0,0,0,100,0,0,0,0,1,0,0,0,,0,0,,1,9.67,0.94,0.19,0.143,7,71.4,0,28.6,28.6,0,2.5,0,0,892,1008,865,1310,686,905
이지강,0.17,4,1,3,2,0,0,0,0,0,0,11,6,6,6,56,12,2,0,0,13,0,0,6,0,0,1,4.91,4.91,4.91,5.43,6.08,2.27,4.91,10.64,0.46,0,10.7,23.2,-12.5,0.324,76,6.19,6.9,-1.18,126.84,125.21,157.2,0.286,0.446,0.333,0.779,220,55,20,3.93,0,0,0,0,1,0,0,6,10.8,0,1,0,0,0,0,0,,5,85,51,0.14,0.23,0,0,2,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0,0,,2,45,0.06,-0.06,0.324,37,40.5,0,59.5,59.5,0,0.7,0,0,892,1008,865,1310,686,905
조원태,0.17,2,0,2,1,0,0,0,0,0,0,4,0,0,0,14,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6.11,0.75,0,4.5,0,0,0,14.3,-14.3,0.091,100,6.16,7.11,-6.11,0,0,157.85,0.091,0.286,0.091,0.377,65,32.5,16.3,4.64,0,,0,,0,0,0,4,,0,0,,0,0,0,0,,,,,,,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,2,32.5,0.09,0.17,0.091,11,63.6,0,36.4,36.4,0,1.8,0,0,892,1008,865,1310,686,905
강효종,0.15,1,1,0,0,0,0,1,0,0,0,5,2,2,2,22,5,0,0,0,4,0,0,4,0,0,0,3.6,3.6,3.6,3.51,4.26,1.8,7.2,7.2,1,0,18.2,18.2,0,0.385,77.8,4.31,5.4,-0.66,93.02,80.98,110.18,0.294,0.429,0.294,0.723,87,87,17.4,3.95,0,0,0,0,1,0,0,4,7.2,1,0,100,0,0,0,0,,5,87,49,0.06,0.15,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,,,,,0.385,13,71.4,7.1,21.4,28.6,0,2.5,0,0,892,1008,865,1310,686,905
손주영,0.1,3,3,0,0,0,0,0,1,0,0,12.2,7,7,7,58,10,3,1,0,8,3,0,8,1,0,0,4.97,4.97,4.97,5.53,4.9,1.42,5.68,5.68,1,0,13.8,13.8,0,0.256,66.7,4.98,5.4,0.08,128.51,127.66,126.54,0.222,0.362,0.333,0.695,241,80.3,19,4.16,1,33.3,0,0,1,0,0,1,0.7,1,2,33.3,0,0,1,0,0,4.22,80.33,48,-0.12,0.1,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,,1,0,0,,,,,0.256,39,46.2,0,48.7,48.7,5.1,0.9,0,0,892,1008,865,1310,686,905
오석주,0.06,4,0,4,2,0,0,0,0,0,0,3.2,1,1,1.7,15,4,0,1,1,0,0,0,2,0,0,0,2.45,2.45,4.17,4.35,5.67,1.09,4.91,0,,2.46,13.3,0,13.3,0.25,100,2.51,3.8,-3.21,63.42,100.39,146.4,0.267,0.267,0.6,0.867,48,12,13.1,3.2,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,100,0,0,,0.92,12,0.54,0.06,0.25,12,53.8,7.7,38.5,46.2,0,1.2,16.7,0,892,1008,865,1310,686,905
김주완,0.05,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.88,2,0,9,0,0,0,20,-20,0.333,100,6.94,7.8,-6.88,0,0,177.87,0.333,0.5,0.333,0.833,12,12,12,2.4,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,12,0.53,0.05,0.333,3,75,0,25,25,0,3,0,0,892,1008,865,1310,686,905
송승기,0.01,7,0,7,2,0,0,0,1,0,0,8.1,5,5,5,40,9,2,0,1,6,0,0,10,0,0,1,5.4,5.4,5.4,5.79,4.44,1.8,10.8,6.48,1.67,1.08,25,15,10,0.348,71.4,3.1,4.2,0.96,139.53,133.7,114.83,0.265,0.375,0.412,0.787,179,25.6,21.5,4.48,0,,0,,0,0,0,3,,0,0,,0,0,3,0,0,,,,,,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,3,0,0,1.19,25.57,0.8,0.01,0.348,23,45.8,4.2,50,54.2,0,0.8,7.7,0,892,1008,865,1310,686,905
임준형,-0.02,10,5,5,1,0,0,1,3,0,1,30,20,22,20.8,140,36,4,0,2,14,3,0,26,2,0,1,6,6.6,6.24,6.58,4.17,1.67,7.8,4.2,1.86,0.6,18.6,10,8.6,0.37,62,3.46,4.37,1.83,155.03,151.87,107.68,0.3,0.387,0.383,0.77,520,52,17.3,3.71,1,20,0,0,1,0,0,15,7.6,1,4,20,0,0,4,3,75,3.53,65.4,36.8,-0.84,-0.52,0,0,4,0,1,0,0,0,100,0,0,0,0,2,5,3,1,33.3,4,3,75,2.47,38.6,0.77,0.51,0.37,92,53.6,6.2,40.2,46.4,0,1.2,4.4,8.3,892,1008,865,1310,686,905
허준혁,-0.16,6,0,6,3,0,0,0,0,0,0,4.2,5,6,6,27,11,1,1,3,2,0,0,4,1,0,0,9.64,11.57,11.57,12.69,10.62,2.79,7.71,3.86,2,5.79,14.8,7.4,7.4,0.444,77.8,3.11,4.51,-0.98,249.15,292.82,274.4,0.44,0.481,0.92,1.401,95,15.8,20.4,3.52,0,,0,,0,0,0,0,,0,0,,0,0,5,0,0,,,,,,2,1,1,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,5,0,0,0.78,15.83,0.04,-0.16,0.444,18,42.9,0,57.1,57.1,0,0.8,25,9.1,892,1008,865,1310,686,905
백승현,-0.59,12,0,12,3,0,0,0,1,0,1,10,12,13,11.95,52,15,2,1,2,9,0,2,3,0,0,0,10.8,11.7,10.76,11.54,7.89,2.4,2.7,8.1,0.33,1.8,5.8,17.3,-11.5,0.351,52.4,5.62,6.78,2.91,279.05,266.39,203.97,0.366,0.471,0.61,1.081,184,15.3,18.4,3.54,0,,0,,0,0,0,3,,0,0,,0,0,9,5,55.6,,,,,,0,0,2,0,1,1,0,1,50,0,0,0,0,2,3,10,3,30,9,5,55.6,0.83,15.33,0.8,-0.59,0.351,37,47.5,7.5,42.5,50,2.5,1,10,13.3,892,1008,865,1310,686,905
