Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
김지용,0.17,3,0,3,2,0,0,0,0,0,0,4,0,0,0,16,2,2,0,0,1,1,0,5,0,0,0,0,0,0,0,2.19,0.75,11.25,2.25,5,0,31.3,6.3,25,0.222,100,2.28,2.4,-2.19,0,0,52.39,0.143,0.25,0.286,0.536,67,22.3,16.8,4.19,0,,0,,0,0,0,2,,0,0,,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1.33,22.33,0.09,0.17,0.222,9,33.3,22.2,44.4,66.7,0,0.5,0,0,,,,,,
류원석,0.12,6,0,6,1,0,0,0,0,0,0,6,4,4,2.45,28,1,1,0,0,9,1,0,8,1,0,0,6,6,3.68,3.86,5.6,1.67,12,13.5,0.89,0,28.6,32.1,-3.6,0.1,63.6,5.66,5.83,0.4,143.42,83.72,133.86,0.056,0.393,0.111,0.504,128,21.3,21.3,4.57,0,,0,,0,0,0,1,,0,0,,0,0,4,3,75,,,,,,2,0,2,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,4,3,75,1,21.33,0.22,0.12,0.1,10,40,10,50,60,0,0.7,0,0,,,,,,
김진수,0.04,3,0,3,2,0,0,0,0,0,0,2.1,1,1,1,9,2,1,0,0,0,0,0,2,0,0,0,3.86,3.86,3.86,4.42,1.62,0.86,7.71,0,,0,22.2,0,22.2,0.286,50,1.8,2.73,2.23,92.2,95.98,38.82,0.222,0.222,0.333,0.555,34,11.3,14.6,3.78,0,,0,,0,0,0,0,,0,0,,0,0,1,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,1,0,0,0.78,11.33,0.13,0.04,0.286,7,0,28.6,71.4,100,0,0,0,0,,,,,,
고효준,-0.01,3,0,3,0,0,0,0,0,0,0,2.1,1,1,1.5,10,3,0,1,0,0,0,0,1,0,0,0,3.86,3.86,5.79,6.63,2.7,1.29,3.86,0,,0,10,0,10,0.333,66.7,2.84,4.2,1.16,92.2,143.97,64.43,0.333,0.3,0.556,0.856,45,15,19.3,4.5,0,,0,,0,0,0,2,,0,0,,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,100,0,0,,0.78,15,0.61,-0.01,0.333,9,33.3,11.1,55.6,66.7,0,0.5,0,33.3,,,,,,
최동환,-0.03,8,0,8,1,0,0,0,0,0,0,5.2,6,6,3.95,28,6,1,0,0,4,2,0,2,0,0,0,9.53,9.53,6.27,6.94,6.17,1.76,3.18,6.35,0.5,0,7.1,14.3,-7.1,0.3,50,6.29,6.26,3.36,227.79,150.68,147.41,0.273,0.429,0.318,0.747,115,14.4,20.3,4.11,0,,0,,0,0,0,0,,0,0,,0,0,7,4,57.1,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,1,1,1,0,0,7,4,57.1,0.71,14.38,0.55,-0.03,0.3,20,35,15,45,60,5,0.6,0,33.3,,,,,,
김태형,-0.04,2,0,2,0,0,0,0,0,0,0,1,3,3,1.45,6,0,0,0,0,2,1,0,1,0,0,0,27,27,13.05,12.36,10.57,2,9,18,0.5,0,16.7,33.3,-16.7,0,0,10.57,7.4,16.43,645.39,268.16,252.58,0,0.6,0,0.6,27,13.5,27,4.5,0,,0,,0,0,0,0,,0,0,,0,0,3,3,100,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,3,3,100,0.5,13.5,0.2,-0.04,0,1,100,0,0,0,0,,,,,,,,,
오석주,-0.04,9,0,9,5,0,0,0,0,0,0,8.1,6,6,6.5,38,9,1,0,0,6,0,0,7,0,0,0,6.48,6.48,7.02,7.55,3.9,1.8,7.56,6.48,1.17,0,18.4,15.8,2.6,0.36,60,4.02,5.08,2.58,154.89,163.78,93.2,0.281,0.395,0.313,0.708,153,17,18.4,4.03,0,,0,,0,0,0,0,,0,0,,0,0,7,2,28.6,,,,,,2,0,1,0,0,0,0,0,,0,0,0,0,0,1,4,3,75,7,2,28.6,0.93,17,0.2,-0.04,0.36,25,32,16,52,68,0,0.5,0,0,,,,,,
이상규,-0.06,7,0,7,4,0,0,0,0,0,0,6,6,6,5.65,29,8,2,0,1,2,1,0,4,1,0,0,9,9,8.48,8.73,5.63,1.67,6,3,2,1.5,13.8,6.9,6.9,0.333,50,3.72,4.57,3.37,215.13,189.56,134.66,0.308,0.379,0.5,0.879,110,15.7,18.3,3.79,0,,0,,0,0,0,3,,0,0,,0,0,2,1,50,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,2,1,50,0.86,15.71,0.06,-0.06,0.333,21,63.6,0,31.8,31.8,4.5,2,14.3,25,,,,,,
이찬혁,-0.07,1,0,1,1,0,0,0,0,0,0,1,2,2,2,6,1,1,0,0,2,0,0,2,0,0,1,18,18,18,19.06,4.97,3,18,18,1,0,33.3,33.3,0,0.5,33.3,5.08,5.4,13.03,430.26,413.64,118.73,0.333,0.5,0.667,1.167,31,31,31,5.17,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,31,0,-0.07,0.5,2,0,0,100,100,0,0,0,0,,,,,,
이우찬,-0.16,15,5,10,2,0,0,0,1,0,0,34,21,25,23.8,161,36,3,1,3,25,1,0,27,3,0,0,5.56,6.62,6.3,7.08,5.2,1.79,7.15,6.62,1.08,0.79,16.8,15.5,1.2,0.314,63.8,4.25,5.25,0.36,132.88,153.56,124.35,0.271,0.385,0.376,0.761,648,43.2,19.1,4.02,0,0,0,0,4,0,0,24,16.2,4,1,80,0,0,9,3,33.3,2.67,55.8,44.2,-0.41,-0.17,1,0,7,0,0,0,0,0,,0,0,0,0,1,6,5,1,20,9,3,33.3,2.07,36.9,0.56,0.02,0.314,105,49.1,3.7,47.2,50.9,0,1,5.5,11.1,,,,,,
김대현,-0.33,4,0,4,2,0,0,0,0,0,0,3.2,5,8,7.15,23,7,4,0,2,3,1,0,4,1,0,0,12.27,19.64,17.55,17.98,10.91,2.73,9.82,7.36,1.33,4.91,17.4,13,4.3,0.385,37.5,4.59,4.88,1.36,293.36,390.16,260.84,0.368,0.478,0.895,1.373,80,20,21.8,3.48,0,,0,,0,0,0,0,,0,0,,0,0,3,2,66.7,,,,,,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,4,1,25,3,2,66.7,0.92,20,0.44,-0.33,0.385,13,26.7,6.7,66.7,73.3,0,0.4,18.2,0,,,,,,
손주영,-0.4,7,6,1,1,0,0,1,3,0,0,26.2,25,25,24.3,127,31,7,2,4,20,1,0,21,0,0,1,8.44,8.44,8.2,9.19,6.02,1.91,7.09,6.75,1.05,1.35,16.5,15.7,0.8,0.333,58.7,4.35,5.31,2.41,201.69,199.43,144,0.307,0.409,0.535,0.944,515,73.6,19.3,4.06,1,16.7,0,0,3,0,0,20,7.3,1,4,20,0,0,2,1,50,4.11,78.17,39.5,-0.8,-0.36,0,0,1,0,0,0,0,0,,0,0,0,0,1,4,0,0,,2,1,50,2,46,0.13,-0.04,0.333,81,40,4.7,55.3,60,0,0.7,7.8,6.5,,,,,,
