Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
ÀÌÀçÈñ,0.15,2,1,1,0,0,0,0,0,0,0,8,3,3,3,33,4,1,0,1,5,0,0,5,0,0,1,3.38,3.38,3.38,3.52,5.71,1.13,5.63,5.63,1,1.13,15.2,15.2,0,0.136,75,4.29,5.4,-2.34,78.81,73.43,133.38,0.143,0.273,0.286,0.559,140,70,17.5,4.24,0,0,0,0,1,0,0,5,11.3,1,0,100,0,0,0,0,,4,78,46,-0.11,-0.04,0,0,1,0,0,0,0,0,,0,0,0,0,1,1,0,0,,0,0,,4,62,0.26,0.19,0.136,22,47.8,0,52.2,52.2,0,0.9,8.3,0,1063,1031,969,913,1465,969
È«¿øÇ¥,0.13,3,0,3,0,0,0,0,0,0,0,3.2,1,1,0.5,15,2,0,0,0,2,0,0,1,0,0,0,2.45,2.45,1.23,1.22,4.86,1.09,2.46,4.91,0.5,0,6.7,13.3,-6.7,0.167,75,4.93,6.2,-2.4,57.32,25.46,113.45,0.154,0.267,0.154,0.421,56,18.7,15.3,3.73,0,,0,,0,0,0,2,,0,0,,0,0,1,1,100,,,,,,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,100,1.22,18.67,0.11,0.13,0.167,12,41.7,0,50,50,8.3,0.8,0,0,1063,1031,969,913,1465,969
ÀÌ½ÂÇö48,0.07,48,0,48,12,0,0,1,5,5,7,43.1,24,26,27.2,199,41,6,0,6,29,2,1,37,4,0,2,4.98,5.4,5.65,5.47,5.51,1.62,7.69,6.02,1.28,1.25,18.6,14.6,4,0.289,71.9,3.92,4.92,-0.52,116.4,114.05,128.63,0.252,0.369,0.399,0.768,789,16.4,18.2,3.96,0,,0,,0,0,0,10,,0,0,,0,0,21,7,33.3,,,,,,10,1,9,5,7,4,2,6,66.7,1,1,1,2,14,11,30,10,33.3,21,7,33.3,0.9,16.44,1.49,0.07,0.289,121,51.1,8.4,38.2,46.6,2.3,1.1,9.8,9.8,1063,1031,969,913,1465,969
¹Ú±ÇÈÄ,0.01,4,0,4,2,0,0,0,0,0,0,2.2,1,2,2,13,4,0,0,1,1,0,0,0,0,1,0,3.38,6.75,6.75,6.31,9.47,1.88,0,3.38,0,3.38,0,7.7,-7.7,0.273,75,5.14,6.32,-6.1,78.81,131.64,221.23,0.333,0.385,0.583,0.968,55,13.8,20.6,4.23,0,,0,,0,0,0,3,,0,0,,0,0,1,0,0,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,1,0,0,0.67,13.75,0.06,0.01,0.273,11,33.3,8.3,58.3,66.7,0,0.5,12.5,0,1063,1031,969,913,1465,969
ÃÖÃ¤Èï,-0.02,15,14,1,0,0,0,1,7,0,0,63.1,47,52,46.85,295,90,13,3,9,16,3,1,33,6,1,1,6.68,7.39,6.66,6.55,5.12,1.67,4.69,2.27,2.06,1.28,11.2,5.4,5.8,0.346,59.4,3.53,4.71,1.56,155.96,136.7,119.53,0.33,0.369,0.498,0.867,1167,77.8,18.4,3.96,2,14.3,0,0,3,0,0,38,5.5,3,11,21.4,0,1,11,10,90.9,4.43,81.71,39.57,-1.12,-0.02,0,0,1,0,0,0,0,0,,0,0,0,0,3,10,0,0,,11,10,90.9,1.33,23,0.75,-0.01,0.346,234,38.3,5.3,53.1,58.4,3.3,0.7,6.3,7.8,1063,1031,969,913,1465,969
±è¼­ÁØ,-0.03,8,1,7,5,0,0,0,1,0,1,7.2,6,6,5.15,39,9,2,0,0,6,2,0,2,0,0,3,7.04,7.04,6.05,5.8,6.43,1.96,2.35,7.04,0.33,0,5.1,15.4,-10.3,0.31,64.7,6.55,6.63,0.61,164.47,121.05,150.19,0.29,0.436,0.355,0.791,142,17.8,18.5,3.64,0,0,0,0,0,0,0,6,54,0,1,0,0,0,3,3,100,1,48,22,-0.26,-0.25,1,0,1,0,1,0,0,0,100,0,0,0,0,0,1,3,1,33.3,3,3,100,0.95,13.43,0.26,0.22,0.31,29,31,13.8,55.2,69,0,0.5,0,0,1063,1031,969,913,1465,969
È²µ¿Àç,-0.11,7,7,0,0,0,0,0,5,0,0,31.2,25,27,25.8,155,40,14,1,6,21,2,0,27,1,0,0,7.11,7.67,7.33,7.06,6.22,1.93,7.67,5.97,1.29,1.71,17.4,13.5,3.9,0.347,65.5,4.06,4.94,0.88,165.92,147.28,145.34,0.305,0.409,0.565,0.974,639,91.3,20.2,4.12,0,0,0,0,4,0,0,8,2.3,0,7,0,0,0,5,2,40,4.52,91.29,39,-0.68,-0.11,0,0,0,0,0,0,0,0,,0,0,0,0,1,5,0,0,,5,2,40,,,,,0.347,98,34.3,6.7,55.2,61.9,3.8,0.6,9.2,7.5,1063,1031,969,913,1465,969
ÃÖÃæ¿¬,-0.12,7,0,7,3,0,0,0,0,0,0,9.1,5,8,9.05,47,10,1,0,3,7,3,0,8,1,1,0,4.82,7.71,8.73,8.31,8.85,1.82,7.71,6.75,1.14,2.89,17,14.9,2.1,0.28,75,5.1,5.14,-4.03,112.59,173.31,206.72,0.278,0.435,0.556,0.991,174,24.9,18.6,3.7,0,,0,,0,0,0,1,,0,0,,0,0,0,0,,,,,,,0,0,4,0,0,0,0,0,,0,0,0,0,0,0,6,2,33.3,0,0,,1.33,24.86,0.28,-0.12,0.28,25,48.3,6.9,44.8,51.7,0,0.9,20,0,1063,1031,969,913,1465,969
±è½ÃÇö,-0.13,2,0,2,2,0,0,0,0,0,0,3,4,5,5,17,6,1,0,2,2,0,0,2,1,0,0,12,15,15,14.11,12.18,2.67,6,6,1,6,11.8,11.8,0,0.364,60,4.35,5.4,-0.18,280.21,294.36,284.48,0.4,0.471,0.867,1.338,79,39.5,26.3,4.65,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1.5,39.5,0.04,-0.13,0.364,11,46.2,7.7,46.2,53.8,0,0.9,28.6,0,1063,1031,969,913,1465,969
ÃÖÁö±¤,-0.13,22,0,22,4,0,0,2,0,0,1,17.1,10,10,13.75,82,17,2,0,4,9,1,0,18,1,0,0,5.19,5.19,7.14,6.69,5.79,1.5,9.35,4.67,2,2.08,22,11,11,0.26,81,3.12,4.08,-0.6,121.25,139.57,135.15,0.239,0.329,0.437,0.766,332,15.1,19.2,4.05,0,,0,,0,0,0,11,,0,0,,0,0,13,1,7.7,,,,,,5,0,3,0,1,0,0,0,100,0,0,0,0,2,7,17,8,47.1,13,1,7.7,0.79,15.09,0.78,-0.13,0.26,50,40.7,9.3,48.1,57.4,1.9,0.7,12.9,0,1063,1031,969,913,1465,969
¹Ú¼¼¿õ,-0.15,2,0,2,0,0,0,0,0,0,0,0.2,2,2,2.35,6,1,0,0,1,3,0,0,1,0,0,0,27,27,31.73,29.85,31.9,6,13.5,40.5,0.33,13.5,16.7,50,-33.3,0,66.7,14.12,9.4,-4.9,630.48,622.58,744.88,0.333,0.667,1.333,2,28,14,42,4.67,0,,0,,0,0,0,0,,0,0,,0,0,2,0,0,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,100,2,0,0,0.33,14,0.65,-0.15,0,1,50,0,50,50,0,1,100,0,1063,1031,969,913,1465,969
ÇãÀ±µ¿,-0.3,7,1,6,3,0,0,0,1,0,0,10.2,12,12,12.7,60,16,7,0,0,12,0,0,8,1,0,0,10.13,10.13,10.72,10.64,5.46,2.63,6.75,10.13,0.67,0,13.3,20,-6.7,0.4,57.1,5.57,6.2,4.66,236.43,221.91,127.54,0.356,0.467,0.511,0.978,228,32.6,21.4,3.8,0,0,0,0,0,0,0,6,18,0,1,0,0,0,4,0,0,3,58,31,-0.15,-0.09,1,0,3,0,0,0,0,0,,0,0,0,0,0,2,2,1,50,4,0,0,1.28,28.33,0.22,-0.2,0.4,40,32.5,2.5,62.5,65,2.5,0.5,0,6.3,1063,1031,969,913,1465,969
³ë°Ç¿ì,-0.31,16,0,16,1,0,0,0,1,0,1,12.1,10,11,12.65,65,22,3,0,3,5,1,0,12,1,0,1,7.3,8.03,9.23,9.12,5.82,2.19,8.76,3.65,2.4,2.19,18.5,7.7,10.8,0.432,70.8,3.03,4.11,1.48,170.4,190.15,135.89,0.373,0.431,0.576,1.007,263,16.4,21.3,4.05,0,,0,,0,0,0,9,,0,0,,0,0,8,3,37.5,,,,,,3,1,1,0,1,0,0,0,100,0,0,0,0,0,4,9,7,77.8,8,3,37.5,0.77,16.44,0.5,-0.31,0.432,44,29.8,2.1,61.7,63.8,6.4,0.5,10,4.5,1063,1031,969,913,1465,969
ÀÌ»ó¹Î,-0.31,23,0,23,4,0,0,2,1,0,1,18,17,17,15.3,83,32,3,1,2,3,0,0,17,0,0,0,8.5,8.5,7.65,7.29,3.33,1.94,8.5,1.5,5.67,1,20.5,3.6,16.9,0.492,56.3,2.08,3.38,5.17,198.48,152.01,77.69,0.405,0.422,0.544,0.966,327,14.2,18.2,3.94,0,,0,,0,0,0,13,,0,0,,0,0,13,9,69.2,,,,,,4,0,3,0,1,0,0,0,100,0,1,0,0,5,7,11,6,54.5,13,9,69.2,0.78,14.22,1.04,-0.31,0.492,61,54,1.6,44.4,46,0,1.2,6.9,12.5,1063,1031,969,913,1465,969
ÀåÇÊÁØ,-0.38,17,3,14,5,0,0,1,1,0,1,19.1,17,17,18.2,96,28,5,3,2,12,2,0,11,0,0,0,7.91,7.91,8.47,8.25,5.9,2.07,5.12,5.59,0.92,0.93,11.5,12.5,-1,0.377,64.1,4.77,5.53,2.01,184.8,172,137.84,0.35,0.438,0.563,1.001,388,22.8,20.1,4.04,0,0,0,0,2,0,0,8,12,1,2,33.3,0,0,3,2,66.7,2,45.67,38.33,-0.28,-0.17,2,1,3,0,1,0,0,0,100,0,0,0,0,3,3,10,4,40,3,2,66.7,0.95,17.93,0.9,-0.21,0.377,69,35.2,8.5,52.1,60.6,4.2,0.6,4.7,0,1063,1031,969,913,1465,969
È«Á¤¿ì,-0.4,36,1,35,5,0,0,2,3,0,3,36,30,31,27.7,166,36,3,1,5,21,3,2,22,4,0,2,7.5,7.75,6.93,6.69,5.95,1.58,5.5,5.25,1.05,1.25,13.3,12.7,0.6,0.277,54.7,4.38,5.33,1.55,175.13,139.64,139.05,0.259,0.368,0.403,0.771,620,17.2,17.2,3.73,0,0,0,0,1,0,0,15,81,0,1,0,0,0,22,17,77.3,1.67,42,37,-0.09,-0.06,4,1,10,0,3,0,3,3,50,0,2,0,1,6,11,26,9,34.6,22,17,77.3,0.98,16.51,1.19,-0.34,0.277,112,44.2,6.7,48.3,55,0.8,0.8,7.6,2.8,1063,1031,969,913,1465,969
¾çÃ¢¼·,-0.43,15,4,11,1,0,0,0,3,0,2,28.2,29,29,27.8,141,45,5,1,7,16,1,1,12,0,0,2,9.1,9.1,8.73,8.54,7.55,2.13,3.77,5.02,0.75,2.2,8.5,11.3,-2.8,0.362,63.5,4.75,5.74,1.56,212.6,178.21,176.23,0.366,0.44,0.593,1.033,549,36.6,19.2,3.89,0,0,0,0,2,0,0,17,9.4,1,3,25,0,0,5,3,60,4.08,83,25.25,-0.95,-0.66,1,0,3,0,2,0,0,0,100,0,0,0,0,2,6,3,1,33.3,5,3,60,1.12,19.73,0.69,0.23,0.362,105,35.7,7.1,54.5,61.6,2.7,0.6,10.1,4.4,1063,1031,969,913,1465,969
±èÅÂÈÆ,-0.6,63,0,63,16,0,0,5,7,3,8,55.2,45,48,42.2,268,65,17,1,7,37,3,3,36,2,0,1,7.28,7.76,6.82,6.58,5.9,1.83,5.82,5.98,0.97,1.13,13.4,13.8,-0.4,0.326,60,4.49,5.44,1.37,169.89,137.24,137.79,0.297,0.402,0.479,0.881,1017,16.1,18.3,3.79,0,,0,,0,0,0,35,,0,0,,0,0,39,17,43.6,,,,,,15,4,12,3,8,5,1,6,64.7,1,3,3,1,12,16,27,5,18.5,39,17,43.6,0.88,16.14,1.17,-0.6,0.326,178,44.3,3.1,50,53.1,2.6,0.8,6.9,3.1,1063,1031,969,913,1465,969
ÃÖÇÏ´Ã,-0.85,3,2,1,1,0,0,0,2,0,0,6.1,14,14,14.35,40,14,6,0,2,5,2,0,3,0,0,0,19.89,19.89,20.39,20.69,9.85,3,4.26,7.11,0.6,2.84,7.5,12.5,-5,0.444,38.9,6.22,6,10.05,464.56,431.6,229.99,0.438,0.538,0.813,1.351,150,50,23.7,3.75,0,0,0,0,1,0,0,2,3.2,0,2,0,0,0,2,1,50,2.83,65,26,-0.44,-0.34,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,2,2,100,2,1,50,0.67,20,1.15,-0.5,0.444,27,36.7,3.3,60,63.3,0,0.6,10.5,7.1,1063,1031,969,913,1465,969
