Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
김태훈,0.21,33,8,25,1,0,0,1,6,0,4,62,51,52,46.35,281,61,13,0,8,39,4,0,43,0,0,10,7.4,7.55,6.73,6.44,5.95,1.61,6.24,5.66,1.1,1.16,15.3,13.9,1.4,0.283,55.9,4.51,5.23,1.46,150.18,119.27,120.63,0.26,0.37,0.417,0.787,1108,33.6,17.9,3.94,2,25,1,12.5,3,0,0,27,5.7,1,7,12.5,0,0,24,16,66.7,5.38,89,47.25,0.15,0.91,5,1,1,0,4,2,0,2,66.7,0,0,0,0,5,15,6,4,66.7,24,16,66.7,0.76,15.84,0.8,-0.7,0.283,187,46.2,5.6,45.6,51.3,2.6,0.9,8,4.9,,,,,,
윤희상,0.12,4,1,3,2,0,0,0,0,0,0,3,1,1,0.3,11,1,0,0,0,2,0,0,2,0,0,0,3,3,0.9,0.85,4.4,1,6,6,1,0,18.2,18.2,0,0.143,66.7,4.5,5.4,-1.4,60.86,15.68,89.16,0.111,0.273,0.111,0.384,54,13.5,18,4.91,0,0,0,0,1,0,0,0,,1,0,100,0,0,1,1,100,0,7,45,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,1,100,1,15.67,0.03,0.12,0.143,7,28.6,0,71.4,71.4,0,0.4,0,0,,,,,,
박희수,0.08,28,0,28,9,0,0,0,1,0,0,24.2,15,16,18.05,112,28,6,0,4,10,0,1,26,2,0,2,5.47,5.84,6.59,6.45,4.55,1.54,9.49,3.65,2.6,1.46,23.2,8.9,14.3,0.338,68.8,2.72,3.69,0.93,111.02,119.35,92.23,0.283,0.342,0.465,0.807,450,16.1,18.2,4.02,0,,0,,0,0,0,8,,0,0,,0,0,5,4,80,,,,,,5,0,5,0,0,0,0,0,,0,0,0,0,0,3,23,8,34.8,5,4,80,0.88,16.07,0.4,0.08,0.338,71,43.4,9.2,44.7,53.9,2.6,0.8,9.8,7.1,,,,,,
서동민,0.04,9,0,9,8,0,0,0,0,0,0,8.1,5,5,6.55,38,10,2,0,2,4,0,0,7,0,0,0,5.4,5.4,7.07,6.69,6.24,1.68,7.56,4.32,1.75,2.16,18.4,10.5,7.9,0.32,81.8,3.52,4.45,-0.84,109.54,123.85,126.56,0.294,0.368,0.529,0.897,172,19.1,20.6,4.53,0,,0,,0,0,0,1,,0,0,,0,0,0,0,,,,,,,2,0,1,0,0,0,0,0,,0,0,0,0,0,0,4,3,75,0,0,,0.93,19.11,0.01,0.04,0.32,25,33.3,11.1,55.6,66.7,0,0.5,11.1,0,,,,,,
강지광,0,6,0,6,0,0,0,0,0,0,0,3.2,2,3,3,20,7,0,0,1,1,0,0,4,1,0,0,4.91,7.36,7.36,6.89,5.36,2.18,9.82,2.46,4,2.46,20,5,15,0.462,71.4,2.27,3.6,-0.45,99.58,127.55,108.71,0.389,0.421,0.556,0.977,87,14.5,23.7,4.35,0,,0,,0,0,0,1,,0,0,,0,0,5,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,5,0,0,0.61,14.5,0.36,0,0.462,13,40,6.7,53.3,60,0,0.7,11.1,0,,,,,,
신재웅,-0.08,24,0,24,3,0,0,2,0,0,0,19.1,20,20,17.05,93,26,3,2,5,14,0,0,11,0,0,0,9.31,9.31,7.94,7.62,7.9,2.07,5.12,6.52,0.79,2.33,11.8,15.1,-3.2,0.333,60.6,4.96,5.79,1.42,188.87,141.02,160.16,0.333,0.43,0.615,1.045,378,15.8,19.6,4.06,0,,0,,0,0,0,8,,0,0,,0,0,13,7,53.8,,,,,,1,0,2,0,0,0,0,0,,0,0,0,0,1,1,4,2,50,13,7,53.8,0.81,15.75,0.31,-0.08,0.333,63,35.3,7.4,57.4,64.7,0,0.5,11.4,0,,,,,,
오원석,-0.09,8,1,7,3,0,0,0,1,0,0,9.2,6,10,8.95,50,12,1,0,1,6,1,0,9,3,1,1,5.59,9.31,8.33,8.45,5.14,1.86,8.38,5.59,1.5,0.93,18,12,6,0.333,50,3.98,4.68,0.44,113.32,156.34,104.34,0.279,0.38,0.372,0.752,187,23.4,19.3,3.74,0,0,0,0,0,0,0,4,18,0,1,0,0,0,2,2,100,2,44,34,-0.16,-0.12,1,0,1,0,0,0,0,0,,0,0,0,0,0,1,2,0,0,2,2,100,1.1,20.43,0.05,0.04,0.333,33,61.8,5.9,26.5,32.4,5.9,1.9,9.1,25,,,,,,
양선률,-0.09,1,0,1,0,0,0,0,0,0,0,1,1,1,2.55,5,1,0,0,1,2,0,0,0,0,0,0,9,9,22.95,21.6,22.1,3,0,18,0,9,0,40,-40,0,100,10.26,10.2,-13.1,182.57,399.82,448.21,0.333,0.6,1.333,1.933,23,23,23,4.6,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,100,0,0,,1,23,0.2,-0.09,0,2,66.7,0,33.3,33.3,0,2,100,0,,,,,,
김찬호,-0.13,3,0,3,1,0,0,0,0,0,0,2,6,6,4.45,14,5,0,0,1,4,0,0,1,0,0,0,27,27,20.03,19.14,14.9,4.5,4.5,18,0.25,4.5,7.1,28.6,-21.4,0.5,37.5,9.04,7.97,12.1,547.71,354.37,302.16,0.5,0.643,0.8,1.443,57,19,28.5,4.07,0,,0,,0,0,0,0,,0,0,,0,0,3,3,100,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3,3,100,0.67,19,0.05,-0.13,0.5,8,66.7,0,33.3,33.3,0,2,33.3,0,,,,,,
김주온,-0.16,29,0,29,19,0,0,0,3,0,0,31,26,27,28.2,160,46,7,0,5,22,5,0,18,1,0,5,7.55,7.84,8.19,7.91,7.16,2.19,5.23,6.39,0.82,1.45,11.3,13.8,-2.5,0.38,69.7,5.39,5.7,0.39,153.12,146.35,145.3,0.357,0.462,0.527,0.989,619,21.3,20,3.87,0,,0,,0,0,0,21,,0,0,,0,0,7,5,71.4,,,,,,7,0,8,0,0,1,0,1,0,0,0,0,0,0,3,11,7,63.6,7,5,71.4,1.07,21.34,0.23,-0.16,0.38,108,36.5,6.1,53.9,60,3.5,0.6,7.2,10.9,,,,,,
윤강민,-0.16,1,0,1,0,0,0,0,0,0,0,0.2,5,5,4.15,8,4,1,0,0,1,1,0,1,0,0,0,67.5,67.5,56.03,52.72,9.55,7.5,13.5,13.5,1,0,12.5,12.5,0,0.8,16.7,9.74,5.4,57.95,1369.28,976.04,193.63,0.667,0.75,0.833,1.583,23,23,34.5,2.88,0,,0,,0,0,0,0,,0,0,,0,0,3,2,66.7,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,3,2,66.7,0.67,23,0.02,-0.16,0.8,5,60,0,40,40,0,1.5,0,0,,,,,,
킹엄,-0.22,2,2,0,0,0,0,0,2,0,0,10.2,8,11,11,52,16,4,0,1,4,0,0,6,1,0,1,6.75,9.28,9.28,10.22,4.87,1.88,5.06,3.38,1.5,0.84,11.5,7.7,3.8,0.375,47.4,3.85,4.94,1.88,136.93,189.15,98.73,0.34,0.392,0.489,0.881,191,95.5,17.9,3.67,1,50,1,50,0,0,0,3,2.5,0,2,0,0,0,2,0,0,5.33,95.5,35,-0.41,-0.22,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,2,0,0,,,,,0.375,40,52.4,2.4,38.1,40.5,7.1,1.3,5.9,12.5,,,,,,
백승건,-0.28,10,7,3,1,0,0,0,5,0,0,29.1,26,29,27.8,156,37,5,0,7,31,2,0,28,2,0,1,7.98,8.9,8.53,8.28,7.94,2.32,8.59,9.51,0.9,2.15,17.9,19.9,-1.9,0.345,68.3,5.21,5.63,0.04,161.82,153.33,160.99,0.306,0.452,0.521,0.973,661,66.1,22.5,4.24,0,0,0,0,1,0,0,13,5.2,0,7,0,0,0,12,3,25,3.19,72.29,37.57,-0.82,-0.43,0,0,2,0,0,0,0,0,,0,0,0,0,0,6,2,0,0,12,3,25,2.33,51.67,0.05,0.15,0.345,87,40,5.3,51.6,56.8,3.2,0.7,13,8.1,,,,,,
이원준,-0.28,17,0,17,10,0,0,0,1,0,0,19.1,16,17,18.9,100,28,5,2,3,16,0,2,17,0,0,7,7.45,7.91,8.8,8.79,5.89,2.28,7.91,7.45,1.06,1.4,17,16,1,0.391,67.5,4.17,5.28,1.56,151.09,162.77,119.45,0.333,0.44,0.548,0.988,390,22.9,20.2,3.9,0,,0,,0,0,0,4,,0,0,,0,0,6,0,0,,,,,,4,0,5,0,0,0,0,0,,0,0,0,0,1,2,8,4,50,6,0,0,1.14,22.94,0.44,-0.28,0.391,64,38.8,10.4,49.3,59.7,1.5,0.7,7.5,3.6,,,,,,
김세현,-0.36,42,0,42,9,0,0,2,0,1,7,42,27,28,34.3,187,44,7,0,7,22,1,0,35,1,0,1,5.79,6,7.35,7.06,5.59,1.57,7.5,4.71,1.59,1.5,18.7,11.8,7,0.316,68.4,3.71,4.57,0.19,117.37,130.67,113.45,0.28,0.368,0.459,0.827,751,17.9,17.9,4.02,0,,0,,0,0,0,23,,0,0,,0,0,8,1,12.5,,,,,,9,1,7,1,7,2,1,3,72.7,0,2,1,0,10,9,27,15,55.6,8,1,12.5,1,17.88,1.12,-0.36,0.316,117,45.7,7.8,45.7,53.5,0.8,0.9,10.1,2.3,,,,,,
김주한,-0.4,22,7,15,4,0,0,1,7,0,0,46,38,43,41.95,220,60,7,1,7,20,8,0,22,4,0,4,7.43,8.41,8.21,7.84,6.5,1.74,4.3,3.91,1.1,1.37,10,9.1,0.9,0.325,57.7,4.8,5.29,0.94,150.82,145.12,131.8,0.316,0.4,0.474,0.874,858,39,18.7,3.9,1,14.3,0,0,3,0,0,29,9.1,1,6,14.3,0,0,12,7,58.3,4.1,74.14,39.14,-0.48,0.03,2,0,4,0,0,0,0,0,,0,0,0,0,2,8,11,5,45.5,12,7,58.3,1.16,22.6,0.83,-0.42,0.325,163,50.6,4.1,43.5,47.6,1.8,1.1,8.6,6.7,,,,,,
하재훈,-0.49,15,0,15,8,0,0,1,1,4,0,13,11,13,12.65,66,19,3,0,2,8,0,0,10,2,0,1,7.62,9,8.76,8.68,5.81,2.08,6.92,5.54,1.25,1.39,15.2,12.1,3,0.378,58.3,4.11,5.04,1.8,154.48,160.72,117.87,0.333,0.415,0.491,0.906,258,17.2,19.8,3.91,0,,0,,0,0,0,3,,0,0,,0,0,4,1,25,,,,,,4,0,0,4,0,6,0,6,40,0,0,0,0,2,6,0,0,,4,1,25,0.87,17.2,1.67,-0.49,0.378,45,43.8,6.3,47.9,54.2,2.1,0.8,7.7,5.3,,,,,,
정영일,-0.55,29,0,29,7,0,0,2,2,2,2,23.1,17,20,22.3,114,31,5,0,6,11,3,1,17,1,1,3,6.56,7.71,8.6,8.6,6.96,1.8,6.56,4.24,1.55,2.31,14.9,9.6,5.3,0.333,67.6,4.01,4.77,-0.4,133.02,159.28,141.21,0.32,0.402,0.557,0.959,452,15.6,19.4,3.96,0,,0,,0,0,0,14,,0,0,,0,0,8,3,37.5,,,,,,5,1,1,2,2,1,0,1,80,1,0,0,0,7,7,18,7,38.9,8,3,37.5,0.8,15.59,1,-0.55,0.333,75,49.4,6,42.2,48.2,2.4,1,15,6.5,,,,,,
김택형,-0.56,31,0,31,3,0,0,1,3,0,3,23,22,26,22.9,114,26,2,1,5,20,0,1,22,2,0,6,8.61,10.17,8.96,8.8,6.89,2,8.61,7.83,1.1,1.96,19.3,17.5,1.8,0.318,51.3,4.4,5.19,1.72,174.63,162.82,139.7,0.28,0.407,0.484,0.891,439,14.2,19.1,3.85,0,,0,,0,0,0,12,,0,0,,0,0,16,10,62.5,,,,,,9,1,2,0,3,0,1,1,75,0,1,0,1,4,8,17,4,23.5,16,10,62.5,0.74,14.16,0.95,-0.56,0.318,66,48.6,2.8,45.8,48.6,2.8,1,14.3,3.8,,,,,,
