Name,FIP,G,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,ERA,RA9,rRA9,rRA9pf,FIP,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA
최원태,4.12,9,8.12,3.45,2.35,1.02,19,8.1,11,0.378,60.6,6.7,7.11,7.03,7.04,4.12,2.86,4.09,2.57,168.33,158.08,103.63,0.322,0.377,0.448,0.825,774,86,17.5,3.69
임찬규,4.16,30,6.41,3.36,1.91,0.62,16.3,8.5,7.8,0.291,73.8,3.42,3.92,3.72,3.91,4.16,3.4,4.47,-0.73,85.97,87.66,104.43,0.252,0.322,0.352,0.674,2458,81.9,17,3.89
김윤식,4.24,17,5.06,3.01,1.68,0.48,13.1,7.8,5.3,0.337,73.1,4.22,4.22,4.03,4.26,4.24,3.69,4.76,-0.02,106,95.57,106.61,0.301,0.36,0.402,0.762,1192,70.1,16,3.73
오석주,4.41,9,9.9,2.7,3.67,1.8,25,6.8,18.2,0.357,66.7,6.3,6.3,6.3,6.71,4.41,2.12,3.22,1.89,158.3,150.5,110.79,0.293,0.341,0.488,0.829,176,19.6,17.6,4
최동환,4.41,45,4.25,3.61,1.18,0.21,10.6,9,1.6,0.285,72.1,3.19,3.83,3.93,4.08,4.41,4.22,5.21,-1.22,80.13,91.51,110.91,0.255,0.335,0.339,0.674,715,15.9,16.9,3.78
성동현,4.45,1,9,9,1,0,16.7,16.7,0,0.5,66.7,9,9,9,9.83,4.45,4.49,5.4,4.55,226.14,220.62,111.8,0.4,0.5,0.4,0.9,20,20,20,3.33
손주영,4.55,3,5.19,6.23,0.83,0,10.9,13,-2.2,0.343,61.1,5.19,7.27,8.15,8.79,4.55,4.62,5.66,0.64,130.47,197.28,114.4,0.3,0.391,0.3,0.691,189,63,21.8,4.11
유영찬,4.67,67,7.28,5.29,1.38,0.53,18,13.1,4.9,0.262,78.1,3.44,3.57,3.71,3.88,4.67,4.04,4.81,-1.23,86.46,86.97,117.34,0.22,0.339,0.332,0.671,1134,16.9,16.7,3.72
강효종,4.79,7,5.82,4.99,1.17,0.42,13.6,11.7,1.9,0.338,55.3,6.23,7.48,6.77,6.86,4.79,4.31,5.17,1.44,156.56,154.07,120.26,0.298,0.39,0.369,0.759,446,63.7,20.6,4.33
박명근,4.82,57,7.01,4.91,1.43,0.7,16.9,11.9,5.1,0.287,67.5,5.08,5.44,5.56,5.68,4.82,3.97,4.79,0.26,127.75,127.38,121.14,0.249,0.353,0.365,0.718,952,16.7,18.5,4.03
이지강,4.84,22,5.03,3.71,1.36,0.53,12.7,9.4,3.3,0.257,57.1,3.97,5.96,5.75,5.82,4.84,4.22,5,-0.87,99.77,130.73,121.59,0.233,0.327,0.314,0.641,1196,54.4,17.6,4
송은범,5.02,4,4.91,7.36,0.67,0,11.8,17.6,-5.9,0.5,88.9,2.45,2.45,4.17,3.98,5.02,5.09,6.11,-2.57,61.67,89.23,126.19,0.429,0.529,0.429,0.958,54,13.5,14.7,3.18
이민호,5.14,5,3.2,4.58,0.7,0.46,7.7,11,-3.3,0.3,61.3,5.03,5.95,5.95,6.09,5.14,4.62,5.8,-0.11,126.48,136.79,129.17,0.289,0.364,0.382,0.746,369,73.8,18.8,4.05
진해수,5.54,19,7.36,6.14,1.2,1.23,16.7,13.9,2.8,0.333,80,3.68,4.91,5.65,5.59,5.54,3.99,5.07,-1.86,92.51,125.55,139.21,0.295,0.389,0.443,0.832,297,15.6,20.3,4.13
이상영,6.04,6,3.27,6.55,0.5,0,7.4,14.8,-7.4,0.324,78.3,3.27,4.09,3.68,3.82,6.04,6.13,6.29,-2.77,82.23,85.76,151.77,0.293,0.442,0.366,0.808,208,34.7,18.9,3.85
송승기,6.95,1,0,9,0,0,0,20,-20,0.25,100,0,0,0,0,6.95,7.08,7.8,-6.95,0,0,174.61,0.25,0.4,0.25,0.65,18,18,18,3.6
배재준,6.95,1,0,9,0,0,0,16.7,-16.7,0.4,33.3,18,18,18,19.66,6.95,7.08,7.4,11.05,452.28,441.24,174.61,0.4,0.5,0.8,1.3,23,23,23,3.83
김대현,7.96,5,8.1,5.4,1.5,2.7,13.6,9.1,4.5,0.467,60,10.8,13.5,12.56,12.83,7.96,4.55,4.85,2.84,271.37,288.04,199.99,0.421,0.5,0.684,1.184,89,17.8,26.7,4.05
김영준,13.15,1,0,27,0,0,0,33.3,-33.3,0.5,50,27,27,17.55,16.31,13.15,13.42,9.4,13.85,678.42,365.97,330.4,0.5,0.667,0.5,1.167,16,16,48,5.33
김동규,41.05,1,0,81,0,0,0,50,-50,0,50,27,54,54,53.7,41.05,41.18,11.4,-14.05,678.42,1205.26,1031.43,0,0.667,0,0.667,33,33,99,5.5
