Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA,QS,QS%,QS+,QS+%,QH,TL,CW,RS,RS9,start W,start L,W%,start BW,start BL,strat BQ,start BQS,start BQS%,IP/GS,P/GS,AGS,starter waa,starter war,2time,3time,plus 1,SV,HD_1,BLSV,BLHD,BL+,save%,TS,TH,TBS,TBH,SD,MD,IR,IRS,IRS%,BQ,BQS,BQS%,IP/GR,P/GR,gmLI,closer war,BABIP_2,BIP,GB%,ifFB%,ofFB%,FB%,LD%,GB/FB,HR/FB%,if1B%,PFR,PF1,PF2,PF3,PFH,PFslg
최영환,0.26,20,7,13,3,0,0,1,2,0,0,40.2,28,30,28.65,181,45,10,0,4,24,2,0,28,0,0,4,6.2,6.64,6.34,6.17,5.2,1.7,6.2,5.31,1.17,0.89,15.5,13.3,2.2,0.336,63.1,4.11,5.13,1,131.43,118.72,110.24,0.294,0.394,0.438,0.832,767,38.4,18.9,4.24,1,14.3,0,0,3,0,0,28,8.9,4,3,57.1,0,0,11,5,45.5,4.05,72.71,44,-0.14,0.37,1,0,4,0,0,0,0,0,,0,0,0,0,4,6,12,3,25,11,5,45.5,0.95,19.85,0.59,-0.11,0.336,122,50.4,3.9,40.9,44.9,4.7,1.1,7,4.4,,,,,,
진명호,0.22,33,0,33,3,0,0,2,2,0,3,24.1,13,14,15.5,107,20,5,0,3,14,2,0,24,1,0,1,4.81,5.18,5.73,5.45,4.81,1.4,8.88,5.18,1.71,1.11,22.4,13.1,9.3,0.266,68.8,3.44,4.28,0,101.98,104.97,101.94,0.225,0.336,0.382,0.718,471,14.3,19.4,4.4,0,,0,,0,0,0,15,,0,0,,0,0,16,4,25,,,,,,7,0,0,0,3,0,0,0,100,0,0,0,0,4,6,18,7,38.9,16,4,25,0.74,14.27,0.84,0.22,0.266,64,37.3,1.5,61.2,62.7,0,0.6,7.1,5,,,,,,
김대우,0.21,39,0,39,4,0,0,2,2,0,9,35.1,20,22,23.2,160,32,7,0,4,24,4,0,31,3,0,5,5.09,5.6,5.91,5.61,5.38,1.58,7.9,6.11,1.29,1.02,19.4,15,4.4,0.304,70.4,4.1,4.88,-0.28,108.05,107.96,114.05,0.26,0.387,0.415,0.802,671,17.2,19,4.19,0,,0,,0,0,0,18,,0,0,,0,0,18,9,50,,,,,,9,1,5,0,9,3,1,4,69.2,0,1,2,1,10,10,22,11,50,18,9,50,0.91,17.21,1.3,0.21,0.304,92,54.5,4,37.6,41.6,4,1.3,9.5,9.4,,,,,,
김건국,0.13,13,0,13,0,0,0,0,0,0,0,22,16,16,15.3,104,27,8,0,3,14,0,0,17,1,0,2,6.55,6.55,6.26,6.12,5.43,1.86,6.96,5.73,1.21,1.23,16.3,13.5,2.9,0.343,67.6,3.9,5.05,1.11,138.82,117.86,115.17,0.3,0.394,0.489,0.883,420,32.3,19.1,4.04,0,,0,,0,0,0,11,,0,0,,0,0,3,1,33.3,,,,,,1,0,9,0,0,0,0,0,,0,0,0,0,1,0,6,0,0,3,1,33.3,1.69,32.31,0.26,0.13,0.343,70,50.7,4.1,45.2,49.3,0,1,8.3,3.7,,,,,,
나균안,0.1,23,7,16,3,0,0,1,2,1,1,46.1,33,36,35.45,223,62,13,0,4,24,0,0,27,5,1,1,6.41,6.99,6.89,6.53,4.94,1.86,5.25,4.66,1.13,0.78,12.1,10.8,1.3,0.347,62.5,4.03,5.24,1.47,135.95,125.65,104.84,0.315,0.387,0.442,0.829,861,37.4,18.6,3.86,1,14.3,0,0,3,0,0,26,8.1,2,5,28.6,0,0,11,4,36.4,4.14,76.57,40.43,-0.18,0.33,3,0,5,1,1,0,1,1,66.7,0,0,0,0,3,8,9,3,33.3,11,4,36.4,1.08,20.31,0.77,-0.23,0.347,167,41.9,5.2,50,55.2,2.9,0.8,4.2,8.1,,,,,,
박선우,0.08,1,0,1,0,0,0,0,0,0,0,2,0,0,0,9,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5.62,0.5,4.5,0,,0,11.1,0,11.1,0.167,100,5.67,4.07,-5.62,0,0,119.13,0.143,0.333,0.143,0.476,37,37,18.5,4.11,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,2,37,0.01,0.08,0.167,6,66.7,0,33.3,33.3,0,2,0,0,,,,,,
배성근,0.08,2,0,2,1,0,0,0,0,0,0,2,0,0,0,9,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.07,1.5,4.5,4.5,1,0,11.1,11.1,0,0.286,100,4.24,5.4,-4.07,0,0,86.25,0.25,0.333,0.25,0.583,28,14,14,3.11,0,,0,,0,0,0,0,,0,0,,0,0,2,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,2,0,0,1,14,0,0.08,0.286,7,14.3,14.3,71.4,85.7,0,0.2,0,0,,,,,,
윤성빈,0.04,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.87,1,0,9,0,0,0,20,-20,0,100,6.98,7.8,-6.87,0,0,145.64,0,0.2,0,0.2,23,23,23,4.6,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,23,0.02,0.04,0,4,50,25,25,50,0,1,0,,,,,,,
김민수,0.04,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.37,1,9,9,1,0,25,25,0,0,100,4.42,5.4,-4.37,0,0,92.62,0,0.25,0,0.25,17,17,17,4.25,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,17,0.01,0.04,0,2,50,0,50,50,0,1,0,,,,,,,
추재현,0.04,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9.97,2,0,18,0,0,0,50,-50,0,100,10.02,11.4,-9.97,0,0,211.39,0,0.5,0,0.5,22,22,22,5.5,0,,0,,0,0,0,0,,0,0,,0,0,2,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,2,0,0,1,22,,0.04,0,2,50,0,50,50,0,1,0,,,,,,,
오윤석,0.03,1,0,1,1,0,0,0,0,0,0,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,,0,0,0,0,0,,3.94,5.4,-3.77,0,0,79.89,0,0,0,0,8,8,12,4,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,,0.67,8,0,0.03,0,2,0,50,50,100,0,0,0,,,,,,,
강동호,0.01,1,0,1,1,0,0,0,0,0,0,1.1,1,1,1,7,1,1,0,0,1,1,0,1,0,0,1,6.75,6.75,6.75,6.07,6.54,1.5,6.75,6.75,1,0,14.3,14.3,0,0.25,66.7,6.59,5.4,0.21,143.16,116.89,138.75,0.2,0.429,0.4,0.829,24,24,18,3.43,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1.33,24,0.01,0.01,0.25,4,75,0,25,25,0,3,0,0,,,,,,
정우준,0,6,0,6,2,0,0,0,0,0,0,5.2,6,6,4.45,29,6,2,0,1,5,2,0,4,0,0,0,9.53,9.53,7.07,6.91,7.93,1.94,6.35,7.94,0.8,1.59,13.8,17.2,-3.4,0.294,58.3,5.94,5.81,1.6,202.11,133.09,168.22,0.273,0.448,0.5,0.948,119,19.8,21,4.1,0,,0,,0,0,0,3,,0,0,,0,0,3,3,100,,,,,,0,0,2,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,3,3,100,0.94,19.83,0.35,0,0.294,17,27.8,11.1,50,61.1,11.1,0.5,9.1,0,,,,,,
홍민기,-0.01,1,0,1,0,0,0,0,0,0,0,0.1,1,1,0.5,3,0,0,0,0,2,0,0,0,0,0,0,27,27,13.5,12.14,22.37,6,0,54,0,0,0,66.7,-66.7,0,50,22.37,13.4,4.63,572.64,233.77,474.38,0,0.667,0,0.667,14,14,42,4.67,0,,0,,0,0,0,0,,0,0,,0,0,2,1,50,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,2,1,50,0.33,14,0.16,-0.01,0,1,100,0,0,0,0,,,,,,,,,
강태율,-0.02,1,0,1,1,0,0,0,0,0,0,0.1,0,0,0.7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,18.9,17,3.77,6,0,0,,0,0,0,0,0.667,100,3.77,5.4,-3.77,0,327.28,79.89,0.667,0.667,1,1.667,9,9,27,3,0,,0,,0,0,0,0,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,100,0,0,,0.33,9,0,-0.02,0.667,3,100,0,0,0,0,,,50,,,,,,
박재민,-0.07,5,0,5,2,0,0,0,0,0,0,2.2,5,5,3.65,13,3,1,0,1,2,0,0,2,0,0,0,16.88,16.88,12.32,11.13,8.68,1.88,6.75,6.75,1,3.38,15.4,15.4,0,0.25,0,4.32,5.4,8.2,357.9,214.37,184.08,0.273,0.385,0.636,1.021,56,11.2,21,4.31,0,,0,,0,0,0,0,,0,0,,0,0,3,3,100,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,3,3,100,0.53,11.2,0.18,-0.07,0.25,8,33.3,0,55.6,55.6,11.1,0.6,20,0,,,,,,
나원탁,-0.09,2,0,2,1,0,0,0,0,0,0,2,3,3,3,10,1,0,1,0,3,0,0,3,0,0,1,13.5,13.5,13.5,15.48,4.67,2,13.5,13.5,1,0,30,30,0,0.25,25,4.72,5.4,8.83,286.32,298.06,98.98,0.143,0.4,0.429,0.829,40,20,20,4,0,,0,,0,0,0,5,,0,0,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,20,0.01,-0.09,0.25,4,50,0,50,50,0,1,0,0,,,,,,
이강준,-0.13,11,0,11,0,0,0,0,0,0,0,5.2,6,7,6.1,34,7,1,0,1,9,2,0,4,0,0,2,9.53,11.12,9.69,8.79,10.12,2.82,6.35,14.29,0.44,1.59,11.8,26.5,-14.7,0.333,64.7,8.13,7.16,-0.59,202.11,169.31,214.63,0.304,0.529,0.478,1.007,144,13.1,25.4,4.24,0,,0,,0,0,0,2,,0,0,,0,0,9,6,66.7,,,,,,3,1,1,0,0,0,2,2,0,0,0,0,2,0,2,9,4,44.4,9,6,66.7,0.52,13.09,0.75,-0.13,0.333,18,42.1,5.3,52.6,57.9,0,0.7,9.1,0,,,,,,
오현택,-0.14,20,0,20,4,0,0,0,1,0,1,16.1,12,13,14,87,28,7,0,2,8,1,2,8,1,0,0,6.61,7.16,7.71,7.09,5.33,2.2,4.41,4.41,1,1.1,9.2,9.2,0,0.382,70.6,4.02,5.4,1.28,140.24,136.44,113,0.368,0.425,0.539,0.964,311,15.6,19,3.57,0,,0,,0,0,0,6,,0,0,,0,0,15,5,33.3,,,,,,5,1,4,0,1,0,1,1,50,0,0,0,1,0,5,16,8,50,15,5,33.3,0.82,15.55,0.97,-0.14,0.382,68,38.6,5.7,52.9,58.6,2.9,0.7,4.9,10.7,,,,,,
정성종,-0.15,12,0,12,3,0,0,0,0,0,0,12,11,12,12.85,65,19,1,0,2,8,1,0,4,2,0,2,8.25,9,9.64,9.3,7.24,2.25,3,6,0.5,1.5,6.2,12.3,-6.2,0.34,64,5.34,6.14,1.01,174.97,179.01,153.59,0.345,0.431,0.473,0.904,224,18.7,18.7,3.45,0,,0,,0,0,0,6,,0,0,,0,0,7,0,0,,,,,,2,0,2,0,0,0,0,0,,0,0,0,0,0,0,5,2,40,7,0,0,1,18.67,0.1,-0.15,0.34,50,65.4,3.8,26.9,30.8,3.8,2.1,12.5,10.5,,,,,,
김동우,-0.17,5,0,5,2,0,0,0,0,0,0,5,6,7,7.35,30,10,0,0,1,5,0,0,3,1,0,2,10.8,12.6,13.23,13.1,7.75,3,5.4,9,0.6,1.8,10,16.7,-6.7,0.45,57.1,5.46,6.2,3.05,229.06,252.24,164.3,0.417,0.517,0.542,1.059,133,26.6,26.6,4.43,0,,0,,0,0,0,4,,0,0,,0,0,2,1,50,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1,1,100,2,1,50,1,26.6,0.05,-0.17,0.45,20,63.6,0,36.4,36.4,0,1.8,12.5,0,,,,,,
강윤구,-0.18,21,0,21,1,0,0,0,1,0,3,14,11,11,12.85,67,16,3,0,2,12,1,1,12,0,0,0,7.07,7.07,8.26,7.48,5.98,2,7.71,7.71,1,1.29,17.9,17.9,0,0.35,69.2,4.38,5.4,1.09,149.98,143.97,126.85,0.296,0.433,0.463,0.896,270,12.9,19.3,4.03,0,,0,,0,0,0,8,,0,0,,0,0,10,3,30,,,,,,2,0,1,0,3,1,1,2,60,0,1,1,1,1,4,18,8,44.4,10,3,30,0.67,12.86,0.91,-0.18,0.35,40,40.5,4.8,52.4,57.1,2.4,0.7,8.3,6.3,,,,,,
김유영,-0.26,26,0,26,7,0,0,1,0,0,0,18.2,15,16,18.1,92,21,4,0,1,14,2,0,17,1,0,2,7.23,7.71,8.73,8.35,4.78,1.88,8.2,6.75,1.21,0.48,18.5,15.2,3.3,0.345,58.3,4.23,5.01,2.45,153.39,160.84,101.48,0.276,0.402,0.368,0.77,351,13.5,18.8,3.82,0,,0,,0,0,0,15,,0,0,,0,0,9,5,55.6,,,,,,9,1,4,0,0,0,0,0,,0,0,0,0,2,2,24,10,41.7,9,5,55.6,0.72,13.5,0.5,-0.26,0.345,58,52.5,5.1,40.7,45.8,1.7,1.1,3.7,9.5,,,,,,
서준원,-0.3,26,8,18,3,0,0,1,3,0,3,54,44,46,46.9,257,72,13,2,5,29,2,3,37,2,0,1,7.33,7.67,7.82,7.6,4.82,1.87,6.17,4.83,1.28,0.83,14.4,11.3,3.1,0.374,59.4,3.82,5.03,2.51,155.53,146.33,102.24,0.332,0.409,0.479,0.888,978,37.6,18.1,3.81,0,0,0,0,3,0,0,22,6.4,3,3,50,0,0,12,5,41.7,3.88,74.13,36.88,-0.87,-0.32,4,0,7,0,3,0,0,0,100,0,0,0,0,4,7,18,7,38.9,12,5,41.7,1.28,21.39,0.62,0.01,0.374,179,47.1,3.7,47.6,51.3,1.6,0.9,5.2,8.3,,,,,,
노경은,-0.31,14,11,3,0,0,0,3,5,0,0,56.1,46,50,50.85,269,79,16,1,11,24,4,0,35,2,0,3,7.35,7.99,8.12,7.85,6.08,1.83,5.59,3.83,1.46,1.76,13,8.9,4.1,0.352,62,3.88,4.91,1.27,155.87,151.19,128.91,0.333,0.401,0.549,0.95,1049,74.9,18.6,3.9,1,9.1,0,0,5,0,0,42,7.5,3,8,27.3,0,0,7,2,28.6,4.61,86.27,37.73,-1.08,-0.18,0,0,2,0,0,0,0,0,,0,0,0,0,2,8,4,3,75,7,2,28.6,1.89,33.33,0.43,-0.14,0.352,193,36.9,4.9,55.8,60.7,2.4,0.6,8.8,6.3,,,,,,
김창훈,-0.33,6,0,6,3,0,0,0,0,0,0,8,10,10,10.7,41,13,4,0,1,6,0,0,6,0,0,0,11.25,11.25,12.04,11.72,5.7,2.38,6.75,6.75,1,1.13,14.6,14.6,0,0.429,50,4.35,5.4,5.55,238.6,225.73,120.98,0.371,0.463,0.571,1.034,152,25.3,19,3.71,0,,0,,0,0,0,5,,0,0,,0,0,0,0,,,,,,,0,0,3,0,0,0,0,0,,0,0,0,0,1,0,5,1,20,0,0,,1.33,25.33,0.49,-0.33,0.429,28,27.6,6.9,58.6,65.5,6.9,0.4,5.3,7.7,,,,,,
한승혁,-0.39,7,0,7,1,0,0,0,0,0,0,4,6,6,7.7,25,6,1,0,1,5,1,0,5,1,0,2,13.5,13.5,17.33,15.76,8.27,2.75,11.25,11.25,1,2.25,20,20,0,0.385,54.5,5.44,5.4,5.23,286.32,303.53,175.33,0.316,0.48,0.526,1.006,102,14.6,25.5,4.08,0,,0,,0,0,0,1,,0,0,,0,0,3,0,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,1,2,7,3,42.9,3,0,0,0.57,14.57,0.89,-0.39,0.385,13,28.6,0,71.4,71.4,0,0.4,10,0,,,,,,
박진형,-0.52,22,0,22,6,0,0,2,1,0,0,16,14,14,16.95,81,25,6,2,1,10,0,1,23,0,0,0,7.88,7.88,9.53,8.9,2.66,2.19,12.94,5.63,2.3,0.56,28.4,12.3,16,0.511,61.8,1.99,3.47,5.21,167.02,171.29,56.43,0.352,0.432,0.535,0.967,331,15,20.7,4.09,0,,0,,0,0,0,8,,0,0,,0,0,12,3,25,,,,,,4,0,1,0,0,0,3,3,0,0,0,0,3,3,4,22,8,36.4,12,3,25,0.73,15.05,1.14,-0.52,0.511,47,58.3,4.2,37.5,41.7,0,1.4,5,12,,,,,,
송재영,-0.59,19,0,19,1,0,0,0,2,0,1,14.2,22,23,19.6,79,24,6,0,3,12,1,0,13,1,0,1,13.5,14.11,12.03,11.04,6.73,2.45,7.98,7.36,1.08,1.84,16.5,15.2,1.3,0.429,42.4,4.42,5.25,6.77,286.32,212.5,142.79,0.369,0.474,0.6,1.074,326,17.2,22.2,4.13,0,,0,,0,0,0,6,,0,0,,0,0,16,9,56.3,,,,,,3,0,3,0,1,1,0,1,50,0,0,0,0,2,4,9,3,33.3,16,9,56.3,0.77,17.16,0.63,-0.59,0.429,49,37.7,9.4,47.2,56.6,5.7,0.7,10,0,,,,,,
