Name,War,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,Rra,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,wild pitch,ERA,RA9,rRA9,rRA9pf,FIP,WHIP
김대우,0.21,39,0,39,4,0,0,2,2,0,9,35.1,20,22,23.2,160,32,7,0,4,24,4,0,31,3,0,5,5.09,5.6,5.91,5.61,5.38,1.58
김건국,0.13,13,0,13,0,0,0,0,0,0,0,22,16,16,15.3,104,27,8,0,3,14,0,0,17,1,0,2,6.55,6.55,6.26,6.12,5.43,1.86
나균안,0.1,23,7,16,3,0,0,1,2,1,1,46.1,33,36,35.45,223,62,13,0,4,24,0,0,27,5,1,1,6.41,6.99,6.89,6.53,4.94,1.86
박선우,0.08,1,0,1,0,0,0,0,0,0,0,2,0,0,0,9,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5.62,0.5
배성근,0.08,2,0,2,1,0,0,0,0,0,0,2,0,0,0,9,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.07,1.5
윤성빈,0.04,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.87,1
김민수,0.04,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.37,1
추재현,0.04,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9.97,2
오윤석,0.03,1,0,1,1,0,0,0,0,0,0,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0
강동호,0.01,1,0,1,1,0,0,0,0,0,0,1.1,1,1,1,7,1,1,0,0,1,1,0,1,0,0,1,6.75,6.75,6.75,6.07,6.54,1.5
정우준,0,6,0,6,2,0,0,0,0,0,0,5.2,6,6,4.45,29,6,2,0,1,5,2,0,4,0,0,0,9.53,9.53,7.07,6.91,7.93,1.94
홍민기,-0.01,1,0,1,0,0,0,0,0,0,0,0.1,1,1,0.5,3,0,0,0,0,2,0,0,0,0,0,0,27,27,13.5,12.14,22.37,6
강태율,-0.02,1,0,1,1,0,0,0,0,0,0,0.1,0,0,0.7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,18.9,17,3.77,6
박재민,-0.07,5,0,5,2,0,0,0,0,0,0,2.2,5,5,3.65,13,3,1,0,1,2,0,0,2,0,0,0,16.88,16.88,12.32,11.13,8.68,1.88
나원탁,-0.09,2,0,2,1,0,0,0,0,0,0,2,3,3,3,10,1,0,1,0,3,0,0,3,0,0,1,13.5,13.5,13.5,15.48,4.67,2
이강준,-0.13,11,0,11,0,0,0,0,0,0,0,5.2,6,7,6.1,34,7,1,0,1,9,2,0,4,0,0,2,9.53,11.12,9.69,8.79,10.12,2.82
오현택,-0.14,20,0,20,4,0,0,0,1,0,1,16.1,12,13,14,87,28,7,0,2,8,1,2,8,1,0,0,6.61,7.16,7.71,7.09,5.33,2.2
정성종,-0.15,12,0,12,3,0,0,0,0,0,0,12,11,12,12.85,65,19,1,0,2,8,1,0,4,2,0,2,8.25,9,9.64,9.3,7.24,2.25
김동우,-0.17,5,0,5,2,0,0,0,0,0,0,5,6,7,7.35,30,10,0,0,1,5,0,0,3,1,0,2,10.8,12.6,13.23,13.1,7.75,3
강윤구,-0.18,21,0,21,1,0,0,0,1,0,3,14,11,11,12.85,67,16,3,0,2,12,1,1,12,0,0,0,7.07,7.07,8.26,7.48,5.98,2
김유영,-0.26,26,0,26,7,0,0,1,0,0,0,18.2,15,16,18.1,92,21,4,0,1,14,2,0,17,1,0,2,7.23,7.71,8.73,8.35,4.78,1.88
서준원,-0.3,26,8,18,3,0,0,1,3,0,3,54,44,46,46.9,257,72,13,2,5,29,2,3,37,2,0,1,7.33,7.67,7.82,7.6,4.82,1.87
노경은,-0.31,14,11,3,0,0,0,3,5,0,0,56.1,46,50,50.85,269,79,16,1,11,24,4,0,35,2,0,3,7.35,7.99,8.12,7.85,6.08,1.83
김창훈,-0.33,6,0,6,3,0,0,0,0,0,0,8,10,10,10.7,41,13,4,0,1,6,0,0,6,0,0,0,11.25,11.25,12.04,11.72,5.7,2.38
한승혁,-0.39,7,0,7,1,0,0,0,0,0,0,4,6,6,7.7,25,6,1,0,1,5,1,0,5,1,0,2,13.5,13.5,17.33,15.76,8.27,2.75
박진형,-0.52,22,0,22,6,0,0,2,1,0,0,16,14,14,16.95,81,25,6,2,1,10,0,1,23,0,0,0,7.88,7.88,9.53,8.9,2.66,2.19
송재영,-0.59,19,0,19,1,0,0,0,2,0,1,14.2,22,23,19.6,79,24,6,0,3,12,1,0,13,1,0,1,13.5,14.11,12.03,11.04,6.73,2.45
