Name,FIP,G,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,BABIP,LOB,ERA,RA9,rRA9,rRA9pf,FIP,xFIP,kwERA,ERA-FIP,ERA-,rRA9-,FIP-,AVG,OBP,SLG,OPS,NP,P/G,P/IP,P/PA
류원석,4.15,1,4.5,0,,0,12.5,0,12.5,0.167,50,4.5,4.5,4.5,4.13,4.15,4.22,3.9,0.35,108.19,88.61,99.76,0.143,0.25,0.143,0.393,34,34,17,4.25
정우람,4.34,52,6.69,3.79,1.76,0.67,16.4,9.3,7.1,0.321,66.7,5.36,5.36,4.95,4.98,4.34,3.54,4.55,1.02,128.75,106.95,104.23,0.278,0.35,0.407,0.757,766,14.7,19,4.19
한승주,4.45,47,7.01,3.95,1.77,0.76,17.2,9.7,7.5,0.338,75.9,3.95,4.33,4.8,4.75,4.45,3.51,4.5,-0.5,94.92,102.05,106.97,0.287,0.365,0.422,0.787,1267,27,17.9,3.96
장시환,4.61,38,6.23,5.45,1.14,0.26,15.7,13.7,2,0.31,78.6,3.38,3.38,4.09,4.12,4.61,4.32,5.16,-1.23,81.14,88.51,110.78,0.26,0.38,0.317,0.697,598,15.7,17.3,3.91
김기중,4.69,37,7.35,4.63,1.59,0.64,18.2,11.5,6.7,0.338,70,4.63,5.27,4.67,4.67,4.69,3.91,4.59,-0.06,111.39,100.3,112.73,0.278,0.387,0.407,0.794,1022,27.6,18.1,4.04
강재민,4.73,43,8.72,3.95,2.21,1.04,22.2,10.1,12.2,0.263,56.4,6.44,6.44,6.49,6.57,4.73,3.44,3.94,1.71,154.79,141.12,113.74,0.224,0.33,0.397,0.727,785,18.3,18.1,4.15
장민재,4.83,25,7.96,2.87,2.77,1.57,19.8,7.1,12.7,0.328,67.4,4.83,6,6.2,6.2,4.83,2.84,3.88,-0.01,116.03,133.17,116.17,0.288,0.349,0.482,0.831,1177,47.1,17.1,3.82
이민우,4.94,17,7.24,3.95,1.83,1.32,19.3,10.5,8.8,0.162,72.7,2.63,3.95,4.05,4.24,4.94,3.28,4.35,-2.31,63.33,90.98,118.76,0.167,0.25,0.292,0.542,239,14.1,17.5,4.19
김민우,4.95,12,7.49,4.88,1.54,1.05,17.7,11.5,6.2,0.367,59.8,6.97,7.49,7.4,7.34,4.95,3.65,4.66,2.02,167.52,157.62,119.02,0.313,0.396,0.495,0.891,959,79.9,18.6,3.95
한승혁,4.95,21,6.94,5.2,1.33,0.74,15.9,11.9,4,0.372,66.2,6.44,6.69,7.16,7.12,4.95,4.05,4.92,1.49,154.84,152.9,119.08,0.324,0.409,0.446,0.855,684,32.6,18.8,3.89
윤대경,5.01,47,5.29,3.59,1.47,0.76,14.1,9.5,4.5,0.227,78.2,2.45,3.4,3.01,2.92,5.01,4.1,4.86,-2.55,59.01,62.8,120.33,0.209,0.308,0.343,0.651,795,16.9,16.7,4
박준영,5.53,4,14.54,16.62,0.88,0,30.4,34.8,-4.3,0.25,10,18.69,18.69,12.25,12.19,5.53,5.59,5.92,13.16,449.4,261.69,133.04,0.143,0.435,0.143,0.578,101,25.3,23.3,4.39
김서현,5.64,20,10.48,9.27,1.13,0.4,22.8,20.2,2.6,0.375,62.7,7.25,8.06,7.23,7.22,5.64,5.14,5.08,1.62,174.39,155.15,135.5,0.265,0.46,0.398,0.858,476,23.8,21.3,4.18
류희운,5.87,3,9,4.5,2,2.25,20,10,10,0.385,42.9,11.25,11.25,11.25,10.37,5.87,2.98,4.2,5.38,270.47,222.71,141.23,0.333,0.4,0.556,0.956,68,22.7,17,3.4
이충호,6.72,11,7.27,5.19,1.4,2.08,17.1,12.2,4.9,0.4,60,9.35,9.35,8.98,9.5,6.72,4.04,4.81,2.62,224.7,204.07,161.62,0.353,0.45,0.529,0.979,145,13.2,16.7,3.54
김재영,6.81,6,5.63,2.25,2.5,2.25,12.5,5,7.5,0.379,57.1,10.13,10.13,9.34,9.41,6.81,3.94,4.5,3.31,243.42,202.08,163.77,0.361,0.425,0.639,1.064,145,24.2,18.1,3.63
장지수,6.95,1,0,9,0,0,0,18.2,-18.2,0.444,16.7,18,22.5,22.5,20.63,6.95,6.99,7.58,11.05,432.75,443.07,167.07,0.444,0.545,0.444,0.989,44,44,22,4
윤산흠,7.55,5,9,18,0.5,0,16.7,33.3,-16.7,0.375,77.8,6,6,7.5,7.3,7.55,7.64,7.4,-1.55,144.25,156.74,181.5,0.273,0.529,0.364,0.893,83,16.6,27.7,4.61
박윤철,14.89,3,2.7,13.5,0.2,5.4,5,25,-20,0.25,28.6,21.6,21.6,21.6,19.87,14.89,7.87,7.8,6.71,519.3,426.76,357.96,0.333,0.5,0.867,1.367,81,27,24.3,4.05
